sku,Name,Brand,Categories,Wholesale,Retail,Description,Images
491042-CFW,"38"" Four-Door Sideboard in Country Walnut",Jonathan Charles,Furniture > Dining > Credenzas,2110,4642,"64''w x 18''d x 38''h
Acacia
Brass, Acacia veneer
","491042-CFW-1,491042-CFW-2,491042-CFW-3,491042-CFW-4,491042-CFW-5"
491073-CFW,Country Walnut Plank Buffet with Strap Handles,Jonathan Charles,Furniture > Dining > Credenzas,1845,4059,"72''w x 21''d x 36''h
Acacia
Oak, Oak veneer, Acacia veneer
","491073-CFW-1,491073-CFW-2,491073-CFW-3,491073-CFW-4,491073-CFW-5"
491124-CFW,Casual Narrow Credenza,Jonathan Charles,Furniture > Dining > Credenzas,2294,5046.8,"84''w x 14''d x 40''h
Acacia
Oak, Oak veneer, Brass, Acacia veneer
","491124-CFW-1,491124-CFW-2,491124-CFW-3,491124-CFW-4,491124-CFW-5"
491124-DTD,Casual Narrow Credenza,Jonathan Charles,Furniture > Dining > Credenzas,2294,5046.8,"84''w x 14''d x 40''h
Acacia
Oak, Oak veneer, Brass, Acacia veneer
",491124-DTD-1
491124-DTM,Casual Narrow Credenza,Jonathan Charles,Furniture > Dining > Credenzas,2294,5046.8,"84''w x 14''d x 40''h
Acacia
Oak, Oak veneer, Brass, Acacia veneer
","491124-DTM-1,491124-DTM-2,491124-DTM-3,491124-DTM-4,491124-DTM-5"
492637-MAH,Buckingham Mahogany Breakfront Sideboard,Jonathan Charles,Furniture > Dining > Credenzas,5000,11000,"67 5/8''w x 22 1/8''d x 38''h
Acacia
Oak, Mahogany Khaya Crotch veneer, Oak veneer, Brass
","492637-MAH-1,492637-MAH-2,492637-MAH-3,492637-MAH-4,492637-MAH-5"
492637-MBL,Buckingham Bleached Mahogany Breakfront Sideboard,Jonathan Charles,Furniture > Dining > Credenzas,2885,6347,"67 5/8''w x 22 1/8''d x 38 1/8''h
Acacia
Oak, Oak veneer, Brass, Walnut crotch veneer
","492637-MBL-1,492637-MBL-2,492637-MBL-3,492637-MBL-4,492637-MBL-5"
492973-DTM,Casual Double Narrow Medium Driftwood Cabinet with Twin Cupboards,Jonathan Charles,Furniture > Dining > Credenzas,2178,4791.6,"58 1/4''w x 13 1/8''d x 37 1/2''h
Acacia
Oak, Oak veneer, Brass
","492973-DTM-1,492973-DTM-2,492973-DTM-3,492973-DTM-4,492973-DTM-5"
492973-WAL,Traditional Double Narrow Cabinet with Twin Cupboards,Jonathan Charles,Furniture > Dining > Credenzas,2178,4791.6,"58 1/4''w x 13 1/8''d x 37 1/2''h
Acacia
Oak, Oak veneer, Brass
","492973-WAL-1,492973-WAL-2,492973-WAL-3,492973-WAL-4,492973-WAL-5"
492988-TDO,Traditional Tudor Style Dark Oak Buffet,Jonathan Charles,Furniture > Dining > Credenzas,2110,4642,"63 7/8''w x 19 7/8''d x 36''h
Oak
Oak veneer, Brass
","492988-TDO-1,492988-TDO-2,492988-TDO-3,492988-TDO-4"
493076-FWA-GFA,Inductance Demi Lune,Jonathan Charles,Furniture > Dining > Credenzas,1347,2963.4,"48''w x 20 1/8''d x 37 3/4''h
Acacia
Oak, Oak veneer, Cong veneer, Linen
","493076-FWA-GFA-1,493076-FWA-GFA-2,493076-FWA-GFA-3,493076-FWA-GFA-4,493076-FWA-GFA-5"
493076-MAH,Crotch Mahogany Demilune with Marquetry,Jonathan Charles,Furniture > Dining > Credenzas,3420,7524,"48''w x 20 1/8''d x 37 3/4''h
Acacia
Oak, Mahogany Khaya Crotch veneer, Oak veneer, Marquetry veneer
","493076-MAH-1,493076-MAH-2,493076-MAH-3,493076-MAH-4,493076-MAH-5"
493144-WAL,Narrow Walnut Cabinet with Cupboard,Jonathan Charles,Furniture > Dining > Credenzas,1476,3247.2,"31''w x 13 1/8''d x 37 1/2''h
Acacia
Oak, Oak veneer, Brass
",493144-WAL-1
493560-GYO,"""Tudorbethan"" Grey Oak Side Cabinet",Jonathan Charles,Furniture > Dining > Credenzas,2233,4912.6,"52 1/4''w x 20''d x 36''h
Oak
Oak veneer, Brass
","493560-GYO-1,493560-GYO-2,493560-GYO-3,493560-GYO-4,493560-GYO-5"
494655-SAL,Satinwood serpentine sideboard with floral inlay,Jonathan Charles,Furniture > Dining > Credenzas,3727,8199.4,"72 7/8''w x 21 5/8''d x 38 5/8''h
Acacia
Oak, Oak veneer, Cong veneer, Marquetry veneer, Marble
","494655-SAL-1,494655-SAL-2,494655-SAL-3,494655-SAL-4,494655-SAL-5"
494662-MAH,Buckingham Serpentine Mahogany Sideboard,Jonathan Charles,Furniture > Dining > Credenzas,3635,7997,"72 7/8''w x 21 5/8''d x 38 5/8''h
Acacia
Oak, Mahogany Khaya Crotch veneer, Oak veneer, Brass, Sycamore veneer
","494662-MAH-1,494662-MAH-2,494662-MAH-3,494662-MAH-4,494662-MAH-5"
494842-MAH,Buckingham Regency Mahogany Sideboard,Jonathan Charles,Furniture > Dining > Credenzas,2405,5291,"58 1/8''w x 18 1/2''d x 38 5/8''h
Acacia
Oak, Mahogany Khaya Crotch veneer, Oak veneer, Brass
","494842-MAH-1,494842-MAH-2,494842-MAH-3,494842-MAH-4,494842-MAH-5"
495894-WRC-PCC,Walnut & Crackle Cloth Lacquered Server,Jonathan Charles,Furniture > Dining > Credenzas,1772,3898.4,"46 1/2''w x 19''d x 42 1/4''h
Acacia
Brass
","495894-WRC-PCC-1,495894-WRC-PCC-2,495894-WRC-PCC-3,495894-WRC-PCC-4,495894-WRC-PCC-5"
496006-PGA,Hamilton Credenza,Jonathan Charles,Furniture > Dining > Credenzas,3285,7227,"82''w x 20''d x 36''h
Paldao veneer
Brass
","496006-PGA-1,496006-PGA-2,496006-PGA-3,496006-PGA-4,496006-PGA-5"
496006-PGA-M025,Hamilton White Marble Credenza,Jonathan Charles,Furniture > Dining > Credenzas,2645,5819,"82''w x 20''d x 36''h
Paldao veneer
Brass, Marble
","496006-PGA-M025-1,496006-PGA-M025-2,496006-PGA-M025-3,496006-PGA-M025-4,496006-PGA-M025-5"
496075-WBA,Barcelona Sideboard,Jonathan Charles,Furniture > Dining > Credenzas,3690,8118,"86 1/2''w x 19 3/4''d x 37 7/8''h
European Walnut Swirl veneer
Brass, Marble, Stainless steel
","496075-WBA-1,496075-WBA-2,496075-WBA-3,496075-WBA-4,496075-WBA-5"
496088-WBR,Berkley Sideboard,Jonathan Charles,Furniture > Dining > Credenzas,2768,6089.6,"84''w x 20''d x 32 1/4''h
Walnut quarter veneer
Glass, Brass
","496088-WBR-1,496088-WBR-2,496088-WBR-3,496088-WBR-4,496088-WBR-5"
496109-CHK,Crepuscular Buffet ,Jonathan Charles,Furniture > Dining > Credenzas,2399,5277.8,"74''w x 23 1/8''d x 35''h
Oak
Oak veneer
","496109-CHK-1,496109-CHK-2,496109-CHK-3,496109-CHK-4,496109-CHK-5"
496110-PNT,Nimbostratus Sideboard ,Jonathan Charles,Furniture > Dining > Credenzas,3260,7172,"82''w x 20''d x 38''h
Oak
Oak veneer
","496110-PNT-1,496110-PNT-2,496110-PNT-3,496110-PNT-4,496110-PNT-5"
500264-WGE,Gatsby Credenza,Jonathan Charles,Furniture > Dining > Credenzas,3235,7117,"75''w x 17 3/4''d x 34''h
Walnut quarter veneer
Stainless steel
","500264-WGE-1,500264-WGE-2,500264-WGE-3,500264-WGE-4,500264-WGE-5"
500293-DFO,Geometric Transitional Oak Sideboard,Jonathan Charles,Furniture > Dining > Credenzas,2104,4628.8,"86 1/8''w x 19''d x 33 7/8''h
Oak
Brass
","500293-DFO-1,500293-DFO-2,500293-DFO-3,500293-DFO-4,500293-DFO-5"
500294-GYO,Grey Oak Buffet with Eleven Drawers,Jonathan Charles,Furniture > Dining > Credenzas,3684,8104.8,"78''w x 22 3/4''d x 38 1/2''h
Oak
Brass
","500294-GYO-1,500294-GYO-2,500294-GYO-3,500294-GYO-4,500294-GYO-5"
500326-WGE,Gatsby Sideboard,Jonathan Charles,Furniture > Dining > Credenzas,2633,5792.6,"72''w x 20''d x 32''h
Walnut quarter veneer
Stainless steel
","500326-WGE-1,500326-WGE-2,500326-WGE-3,500326-WGE-4,500326-WGE-5"
500351-WTL,Toulouse Two Door Accent Cabinet,Jonathan Charles,Furniture > Dining > Credenzas,2374,5222.8,"48 1/8''w x 21 1/4''d x 34 1/4''h
Walnut quarter figured veneer
Brass
","500351-WTL-1,500351-WTL-2,500351-WTL-3,500351-WTL-4,500351-WTL-5"
500361-WTL,Toulouse Sideboard,Jonathan Charles,Furniture > Dining > Credenzas,3014,6630.8,"82 7/8''w x 21 3/8''d x 33 7/8''h
Walnut quarter figured veneer
Acacia, Brass, Egg shell
","500361-WTL-1,500361-WTL-2,500361-WTL-3,500361-WTL-4,500361-WTL-5"
500362-WTL,Toulouse Parquetry Cabinet,Jonathan Charles,Furniture > Dining > Credenzas,2448,5385.6,"54 3/4''w x 20 1/4''d x 34 1/4''h
Walnut quarter figured veneer
Brass
","500362-WTL-1,500362-WTL-2,500362-WTL-3,500362-WTL-4,500362-WTL-5"
500370-MEF,Fusion Macassar Credenza,Jonathan Charles,Furniture > Dining > Credenzas,2399,5277.8,"81 7/8''w x 20''d x 34''h
Marcassar veneer
Brass
","500370-MEF-1,500370-MEF-2,500370-MEF-3,500370-MEF-4,500370-MEF-5"
530127-WAA,Belleville Buffet,Jonathan Charles,Furniture > Dining > Credenzas,3420,7524,"72 1/2''w x 22''d x 34 1/4''h
Acacia
Brass
","530127-WAA-1,530127-WAA-2,530127-WAA-3,530127-WAA-4,530127-WAA-5"
530225-CLO,Ferdinand Cloudy Oak Buffet with Center Doors,Jonathan Charles,Furniture > Dining > Credenzas,4078,8971.6,"96''w x 20 5/8''d x 34 1/4''h
Oak
Oak veneer
","530225-CLO-1,530225-CLO-2,530225-CLO-3,530225-CLO-4,530225-CLO-5"
491055-DTW,Whitewash Driftwood Etagere or Bookcase,Jonathan Charles,Decoration > Home Accents > Etagere,1845,4059,"52''w x 18 1/2''d x 85''h
Acacia
Iron, Acacia veneer
Whitewash driftwood Ã©tagÃ¨re or open bookcase with x- frame support in a rustic finish showing exposed saw marks.","491055-DTW-1,491055-DTW-2,491055-DTW-3,491055-DTW-4,491055-DTW-5"
491100-CFW,Casual Four-Tier Etagere,Jonathan Charles,Decoration > Home Accents > Etagere,923,2030.6,"30 1/2''w x 16''d x 80''h
Acacia
Acacia veneer
A solid country style walnut four-tier Etagere","491100-CFW-1,491100-CFW-2,491100-CFW-3,491100-CFW-4"
491100-DTM,Casual Four-Tier Etagere,Jonathan Charles,Decoration > Home Accents > Etagere,923,2030.6,"30 1/2''w x 16''d x 80''h
Acacia
Acacia veneer
A solid country style medium driftwood four-tier Etagere",491100-DTM-1
491100-RGA,Casual Four-Tier Etagere,Jonathan Charles,Decoration > Home Accents > Etagere,923,2030.6,"30 1/2''w x 16''d x 80''h
Acacia
Acacia veneer
A solid country style rustic grey four-tier Etagere","491100-RGA-1,491100-RGA-2,491100-RGA-3,491100-RGA-4,491100-RGA-5"
492442-BLA,Flux Lacquer Etagere,Jonathan Charles,Decoration > Home Accents > Etagere,1753,3856.6,"33 1/8''w x 18 7/8''d x 38 1/2''h
Acacia
Oak, Oak veneer, Glass, Stainless steel
","492442-BLA-1,492442-BLA-2,492442-BLA-3,492442-BLA-4,492442-BLA-5"
493557,White painted hanging shelves,Jonathan Charles,Decoration > Home Accents > Etagere,1538,3383.6,"46''w x 12 3/4''d x 56''h
Acacia
Oak, Oak veneer, Brass
","493557-1,493557-2"
494016-LAM,Biedermeier Style Five-Tier Etagere (Mahogany),Jonathan Charles,Decoration > Home Accents > Etagere,1427,3139.4,"32''w x 14''d x 76''h
Acacia
Mahogany Khaya Crotch veneer
","494016-LAM-1,494016-LAM-2"
494329-G,Églomisé & Gilded Iron Narrow Four-Tier Etagere,Jonathan Charles,Decoration > Home Accents > Etagere,1267,2787.4,"20''w x 13''d x 54 3/4''h
Iron
Gold leaf, Silver leaf
",494329-G-1
494879-ARG,Gustavian Style Walnut Plate Rack,Jonathan Charles,Decoration > Home Accents > Etagere,1034,2274.8,"60''w x 9''d x 35''h
Acacia
Oak, Oak veneer, Brass, Acacia veneer
","494879-ARG-1,494879-ARG-2,494879-ARG-3,494879-ARG-4"
495012-LAB,Brass & Glass Five Tier Etagere,Jonathan Charles,Decoration > Home Accents > Etagere,2202,4844.4,"18''w x 18''d x 61 3/4''h
Brass
Glass
","495012-LAB-1,495012-LAB-2"
495979-SDE-BGI,Berkley Gilded Column Etagere,Jonathan Charles,Decoration > Home Accents > Etagere,1157,2545.4,"20 1/8''w x 18 1/8''d x 77 3/4''h
Iron
Glass
The structure is fabricated from brass and finished with antiqued gold leaf. The etagere features transparent glass shelves.","495979-SDE-BGI-1,495979-SDE-BGI-2,495979-SDE-BGI-3"
495995-PGA,Hamilton Etagere,Jonathan Charles,Decoration > Home Accents > Etagere,1132,2490.4,"30''w x 18''d x 88 1/8''h
Paldao veneer
Brass
","495995-PGA-1,495995-PGA-2,495995-PGA-3,495995-PGA-4,495995-PGA-5"
496068-WBA,Barcelona Etagere,Jonathan Charles,Decoration > Home Accents > Etagere,1784,3924.8,"36''w x 15 1/8''d x 75''h
Walnut quarter figured veneer
Stainless steel
","496068-WBA-1,496068-WBA-2,496068-WBA-3,496068-WBA-4,496068-WBA-5"
500223-ENO-M025,Fusion Etagere with Bottom Drawer,Jonathan Charles,Decoration > Home Accents > Etagere,1968,4329.6,"42''w x 14''d x 84''h
Oak
Marble
Frame is constructed of oak with an ebonized finish. Cabinet features Calacatta marble doors with satin brass hardware.","500223-ENO-M025-1,500223-ENO-M025-2,500223-ENO-M025-3,500223-ENO-M025-4,500223-ENO-M025-5"
500224-BSG-ENO,Fusion Etagere with Marble Doors,Jonathan Charles,Decoration > Home Accents > Etagere,3949,8687.8,"48''w x 15''d x 89 3/8''h
Oak
Brass
","500224-BSG-ENO-1,500224-BSG-ENO-2,500224-BSG-ENO-3,500224-BSG-ENO-4,500224-BSG-ENO-5"
500365-WTL,Toulouse Etagere,Jonathan Charles,Decoration > Home Accents > Etagere,3014,6630.8,"40''w x 18''d x 78''h
Walnut quarter figured veneer
Brass
","500365-WTL-1,500365-WTL-2,500365-WTL-3,500365-WTL-4,500365-WTL-5"
530234-WAA,Bywater Etagere,Jonathan Charles,Decoration > Home Accents > Etagere,1833,4032.6,"28''w x 24''d x 86 5/8''h
Acacia
Brass
","530234-WAA-1,530234-WAA-2,530234-WAA-3,530234-WAA-4,530234-WAA-5"
491054-36D-BT-CFW,Casual Bar Table,Jonathan Charles,Furniture > Living > Tables > Occasional Tables,1151,2532.2,"36''w x 36''d x 40''h
Acacia
Iron, Acacia veneer
","491054-36D-BT-CFW-1,491054-36D-BT-CFW-2,491054-36D-BT-CFW-3,491054-36D-BT-CFW-4,491054-36D-BT-CFW-5"
491054-36D-BT-DTL-DTD,Casual Bar Table,Jonathan Charles,Furniture > Living > Tables > Occasional Tables,1151,2532.2,"36''w x 36''d x 40''h
Acacia
Brass, Iron, Acacia veneer
","491054-36D-BT-DTL-DTD-1,491054-36D-BT-DTL-DTD-2,491054-36D-BT-DTL-DTD-3,491054-36D-BT-DTL-DTD-4,491054-36D-BT-DTL-DTD-5"
491054-36D-BT-DTM,Casual Bar Table,Jonathan Charles,Furniture > Living > Tables > Occasional Tables,1151,2532.2,"36''w x 36''d x 40''h
Acacia
Brass, Iron, Acacia veneer
","491054-36D-BT-DTM-1,491054-36D-BT-DTM-2,491054-36D-BT-DTM-3,491054-36D-BT-DTM-4,491054-36D-BT-DTM-5"
491116-48L-CT-AMW,"48"" American Walnut High Top Table",Jonathan Charles,Furniture > Living > Tables > Occasional Tables,1347,2963.4,"48''w x 48''d x 36''h
Acacia
Stainless steel, Walnut quarter veneer
American walnut high top table with stainless steel detailing.","491116-48L-CT-AMW-1,491116-48L-CT-AMW-2,491116-48L-CT-AMW-3,491116-48L-CT-AMW-4,491116-48L-CT-AMW-5"
495443-36D-BT-LWO,"36"" Architectural Circular Bar Table",Jonathan Charles,Furniture > Living > Tables > Occasional Tables,1507,3315.4,"35 3/8''w x 35 3/8''d x 40''h
Oak
Oak veneer
Circular stylish bar table in oak-framed and brass, with an angular architectural form inspired by mid-century Italian design.","495443-36D-BT-LWO-1,495443-36D-BT-LWO-2,495443-36D-BT-LWO-3,495443-36D-BT-LWO-4,495443-36D-BT-LWO-5"
494470-TDO,Tudorbethan Dark Oak Side Table with Slide,Jonathan Charles,Furniture > Bedroom > Nightstands,1323,2910.6,"23 7/8''w x 19 1/4''d x 30''h
Oak
Oak veneer, Brass
","494470-TDO-1,494470-TDO-2,494470-TDO-3,494470-TDO-4,494470-TDO-5"
495504-BMA-GIL,Mahogany & Gilded Nightstand,Jonathan Charles,Furniture > Bedroom > Nightstands,1520,3344,"24''w x 18''d x 30''h
Acacia
Brass, African Crotch Walnut veneer
Antique mahogany night stand with gilt carved detailling and a single drawer.","495504-BMA-GIL-1,495504-BMA-GIL-2,495504-BMA-GIL-3,495504-BMA-GIL-4,495504-BMA-GIL-5"
495590-LMS,Small Lymed Mink Bedside Table with Tray,Jonathan Charles,Furniture > Bedroom > Nightstands,1310,2882,"19 5/8''w x 19 5/8''d x 19 5/8''h
Mahogany
Brass, Mahogany Khaya quarter veneer, Egg shell
","495590-LMS-1,495590-LMS-2,495590-LMS-3,495590-LMS-4,495590-LMS-5"
495650-LGC,Nightstand in light grey chestnut,Jonathan Charles,Furniture > Bedroom > Nightstands,1120,2464,"30 1/8''w x 17 3/8''d x 32 1/8''h
Chestnut wood
Oak, Brass, Iron, Chestnut veneer
Nightstand in light grey chestnut with drawers and brass detailing. (Old salescode: 006609-AA)","495650-LGC-1,495650-LGC-2,495650-LGC-3,495650-LGC-4,495650-LGC-5"
495988-WGR,Berkley Oval Walnut Bedside Table,Jonathan Charles,Furniture > Bedroom > Nightstands,788,1733.6,"26''w x 21''d x 28 1/8''h
Walnut
Brass
","495988-WGR-1,495988-WGR-2,495988-WGR-3,495988-WGR-4,495988-WGR-5"
495998-BGA,Hamilton Oval Bedside Table,Jonathan Charles,Furniture > Bedroom > Nightstands,659,1449.8,"30''w x 21''d x 28 1/8''h
Burl veneer
Brass
","495998-BGA-1,495998-BGA-2,495998-BGA-3,495998-BGA-4,495998-BGA-5"
496066-WBA,Barcelona Bedside Chest,Jonathan Charles,Furniture > Bedroom > Nightstands,1218,2679.6,"32''w x 20 1/8''d x 28''h
European Walnut Swirl veneer
Stainless steel
","496066-WBA-1,496066-WBA-2,496066-WBA-3,496066-WBA-4,496066-WBA-5"
496077-WBA,Barcelona Nightstand,Jonathan Charles,Furniture > Bedroom > Nightstands,1095,2409,"32''w x 19 3/4''d x 28''h
European Walnut Swirl veneer
Marble, Stainless steel
","496077-WBA-1,496077-WBA-2,496077-WBA-3,496077-WBA-4,496077-WBA-5"
496106-PSW,Pileus Nightstand,Jonathan Charles,Furniture > Bedroom > Nightstands,855,1881,"20''w x 18''d x 30''h
Oak
Oak veneer, Cane
","496106-PSW-1,496106-PSW-2,496106-PSW-3,496106-PSW-4,496106-PSW-5"
496116-CHK,Mammatus Night Chest,Jonathan Charles,Furniture > Bedroom > Nightstands,1538,3383.6,"40''w x 22''d x 34 1/2''h
Oak
Oak veneer, LINCRUSTA WALL COVERING
","496116-CHK-1,496116-CHK-2,496116-CHK-3,496116-CHK-4,496116-CHK-5"
500210-PIV,Bowfront Ivory Bedside Chest of Drawers,Jonathan Charles,Furniture > Bedroom > Nightstands,1483,3262.6,"32 1/8''w x 18''d x 28''h
Acacia
Brass
","500210-PIV-1,500210-PIV-2,500210-PIV-3,500210-PIV-4"
500238-SAD,Campaign Style Dark Santos Rosewood Bedside Cabinet,Jonathan Charles,Furniture > Bedroom > Nightstands,1710,3762,"32 1/8''w x 20 1/8''d x 31 1/8''h
Oak
Brass, Stainless steel
","500238-SAD-1,500238-SAD-2,500238-SAD-3,500238-SAD-4,500238-SAD-5"
500239-SAD,Campaign Style Dark Santos Rosewood Bedside Table with Drawer,Jonathan Charles,Furniture > Bedroom > Nightstands,1581,3478.2,"26''w x 20''d x 31''h
Santos rosewood crown veneer
Leather , White brass
","500239-SAD-1,500239-SAD-2,500239-SAD-3,500239-SAD-4,500239-SAD-5"
500273-WGE,Gatsby Champagne Silver-Leaf Bedside Cabinet,Jonathan Charles,Furniture > Bedroom > Nightstands,1181,2598.2,"31''w x 19 3/4''d x 28 1/4''h
Walnut quarter veneer
Aluminum leaf, Stainless steel
Constructed from hardwood with a hand rubbed, lacquer finish, this case channels the design ethic of the French Modernists.","500273-WGE-1,500273-WGE-2,500273-WGE-3,500273-WGE-4,500273-WGE-5"
500276-WGE,Gatsby Solid Wood End Table,Jonathan Charles,Furniture > Bedroom > Nightstands,732,1610.4,"24''w x 19 3/4''d x 28 1/4''h
Walnut quarter veneer
Stainless steel
Constructed from hardwood with a hand rubbed, lacquer finish and silver leaf accents.","500276-WGE-1,500276-WGE-2,500276-WGE-3,500276-WGE-4,500276-WGE-5"
500279-DFO,Geometric Bedside Cabinet,Jonathan Charles,Furniture > Bedroom > Nightstands,1181,2598.2,"30 1/2''w x 22 3/8''d x 28''h
Oak veneer
Brass
","500279-DFO-1,500279-DFO-2,500279-DFO-3,500279-DFO-4,500279-DFO-5"
500282-DFO,Geometric Bedside Table,Jonathan Charles,Furniture > Bedroom > Nightstands,1323,2910.6,"24''w x 21 5/8''d x 28''h
Oak veneer
Brass
","500282-DFO-1,500282-DFO-2,500282-DFO-3,500282-DFO-4,500282-DFO-5"
500329-WGE-STS,Gatsby Reeded Nightstand,Jonathan Charles,Furniture > Bedroom > Nightstands,1323,2910.6,"28 5/8''w x 19''d x 28 1/8''h
Walnut
Stainless steel
Constructed from hardwood with a hand rubbed, lacquer finish, this case channels the design ethic of the French Modernists.","500329-WGE-STS-1,500329-WGE-STS-2,500329-WGE-STS-3,500329-WGE-STS-4,500329-WGE-STS-5"
500335-DFO,Geometric Transitional Bedside Chest,Jonathan Charles,Furniture > Bedroom > Nightstands,1181,2598.2,"30 1/2''w x 22 7/8''d x 28''h
Oak veneer
Brass
","500335-DFO-1,500335-DFO-2,500335-DFO-3,500335-DFO-4,500335-DFO-5"
500345-ENO,Fusion Curved Nightstand,Jonathan Charles,Furniture > Bedroom > Nightstands,1181,2598.2,"30''w x 19 5/8''d x 26''h
Acacia
Brass
","500345-ENO-1,500345-ENO-2,500345-ENO-3,500345-ENO-4,500345-ENO-5"
500355-WTL,Toulouse Bedside Chest,Jonathan Charles,Furniture > Bedroom > Nightstands,1132,2490.4,"30''w x 20''d x 30''h
Walnut quarter figured veneer
Brass
","500355-WTL-1,500355-WTL-2,500355-WTL-3,500355-WTL-4,500355-WTL-5"
500358-WTL,Toulouse Nightstand,Jonathan Charles,Furniture > Bedroom > Nightstands,1095,2409,"32 7/8''w x 19 3/8''d x 29 3/4''h
Walnut quarter figured veneer
Brass
","500358-WTL-1,500358-WTL-2,500358-WTL-3,500358-WTL-4,500358-WTL-5"
500394-FWA,Cotidal Accent Nightstand/Hall Chest,Jonathan Charles,Furniture > Bedroom > Nightstands,2399,5277.8,"42''w x 19 1/8''d x 32 1/4''h
Beech
Fabric, Stainless steel, Beech
","500394-FWA-1,500394-FWA-2,500394-FWA-3,500394-FWA-4,500394-FWA-5"
500397-NDK-L037,Hadal Plinth Nightstand,Jonathan Charles,Furniture > Bedroom > Nightstands,1046,2301.2,"32''w x 19''d x 29 1/2''h
Koto veneer
Oak, Leather , Glass, Koto veneer
","500397-NDK-L037-1,500397-NDK-L037-2,500397-NDK-L037-3,500397-NDK-L037-4,500397-NDK-L037-5"
500424-36L-BLO-DPC,Clapotis Danish Cord Nightstand,Jonathan Charles,Furniture > Bedroom > Nightstands,1538,3383.6,"36 1/8''w x 19''d x 30''h
Oak veneer
Oak, Stainless steel, Rope
","500424-36L-BLO-DPC-1,500424-36L-BLO-DPC-2,500424-36L-BLO-DPC-3,500424-36L-BLO-DPC-4,500424-36L-BLO-DPC-5"
540019-SAH,Moderne High Lustre Santos Rosewood Bedside Chest,Jonathan Charles,Furniture > Bedroom > Nightstands,1759,3869.8,"36''w x 19 1/2''d x 30''h
Acacia
Santos rosewood veneer, Celtis veneer
","540019-SAH-1,540019-SAH-2,540019-SAH-3,540019-SAH-4,540019-SAH-5"
491045-CFW,Casual Accents Bistro Round Centre Table,Jonathan Charles,Furniture > Living > Tables > Center Tables,794,1746.8,"36''w x 36''d x 30 1/4''h
Acacia
Iron, Acacia veneer
","491045-CFW-1,491045-CFW-2,491045-CFW-3,491045-CFW-4"
491045-DTM,Casual Accents Bistro Round Centre Table,Jonathan Charles,Furniture > Living > Tables > Center Tables,738,1623.6,"36''w x 36''d x 30 1/4''h
Acacia
Iron, Acacia veneer
","491045-DTM-1,491045-DTM-2"
492611-MBL-L030,Bleached Mahogany Drum Table,Jonathan Charles,Furniture > Living > Tables > Center Tables,1360,2992,"31''w x 31''d x 28 1/4''h
Acacia
Leather , Walnut crotch veneer
","492611-MBL-L030-1,492611-MBL-L030-2,492611-MBL-L030-3,492611-MBL-L030-4,492611-MBL-L030-5"
494104-G,Églomisé & Gilt Iron Centre Table,Jonathan Charles,Furniture > Living > Tables > Center Tables,1323,2910.6,"42 1/2''w x 42 1/2''d x 30''h
Iron
Silver leaf, Imitation gold leaf, Walnut Burl Veneer
Contemporary wrought iron centre table with an antique gilded finish and Églomisé circular top and undertier.","494104-G-1,494104-G-2,494104-G-3,494104-G-4,494104-G-5"
494953-DLF,Hyedua Circular Centre Table,Jonathan Charles,Furniture > Living > Tables > Center Tables,849,1867.8,"40''w x 40''d x 30''h
Acacia
Brass, Hyedua veneer
","494953-DLF-1,494953-DLF-2,494953-DLF-3,494953-DLF-4,494953-DLF-5"
496101-CHM,Fallstreak Table Base,Jonathan Charles,Furniture > Living > Tables > Center Tables,2454,5398.8,"30''w x 30''d x 29 3/8''h
Iron
Glass
","496101-CHM-1,496101-CHM-2,496101-CHM-3,496101-CHM-4,496101-CHM-5"
500202-AMH,Round Macassar Ebony Centre Table,Jonathan Charles,Furniture > Living > Tables > Center Tables,2368,5209.6,"48 1/8''w x 48 1/8''d x 30 7/8''h
Amara veneer
Brass
","500202-AMH-1,500202-AMH-2,500202-AMH-3,500202-AMH-4"
530046-WAO,Dalkeith Table,Jonathan Charles,Furniture > Living > Tables > Center Tables,1852,4074.4,"35 5/8''w x 35 5/8''d x 32 1/2''h
Oak
Oak veneer, Marble
","530046-WAO-1,530046-WAO-2,530046-WAO-3,530046-WAO-4,530046-WAO-5"
491014-CFW,Country Walnut Square Coffee Table with Iron Base,Jonathan Charles,Furniture > Living > Tables > Cocktail Tables,1224,2692.8,"47 1/4''w x 47 1/4''d x 15 7/8''h
Acacia
Iron, Acacia veneer
Square coffe table combining a country walnut finish with a contemporary light bronze iron base.","491014-CFW-1,491014-CFW-2,491014-CFW-3,491014-CFW-4"
491014-DTM,Medium Driftwood Square Coffee Table with Iron Base,Jonathan Charles,Furniture > Living > Tables > Cocktail Tables,1224,2692.8,"47 1/4''w x 47 1/4''d x 15 7/8''h
Acacia
Iron, Acacia veneer
Square coffe table combining a medium driftwood finish with a contemporary iron base.","491014-DTM-1,491014-DTM-2,491014-DTM-3,491014-DTM-4,491014-DTM-5"
491021-CFW,Casual Distressed Coffee Table,Jonathan Charles,Furniture > Living > Tables > Cocktail Tables,628,1381.6,"48''w x 28''d x 20''h
Acacia
Acacia veneer
French country style walnut coffee table with heavily distressed finish on the top and under tier. (Old code: 495235)","491021-CFW-1,491021-CFW-2,491021-CFW-3,491021-CFW-4"
